tanggal,hari,product_id,product_name,kategori,satuan,harga_normal,diskon_persen,harga_jual,cogs,quantity_sold,lost_sales,revenue,gross_profit,stock_awal,restock_diterima,stock_akhir,restock_dipesan,expired_qty,tanggal_kedaluwarsa,days_to_expiry,is_periode_gajian,is_ramadan
2026-08-06,Kamis,SKU008,Tepung Terigu 1kg,Sembako,pak,13500,0.0,13500,11000,10,0,135000,25000,31,0,21,65,0,2027-04-30,267,0,0
2026-08-07,Jumat,SKU008,Tepung Terigu 1kg,Sembako,pak,13500,0.0,13500,11000,7,0,94500,17500,86,65,79,0,0,2027-05-04,270,0,0
2026-08-08,Sabtu,SKU008,Tepung Terigu 1kg,Sembako,pak,13500,0.0,13500,11000,8,0,108000,20000,79,0,71,0,0,2027-05-04,269,0,0
2026-08-09,Minggu,SKU008,Tepung Terigu 1kg,Sembako,pak,13500,0.0,13500,11000,11,0,148500,27500,71,0,60,0,0,2027-05-04,268,0,0
2026-08-10,Senin,SKU008,Tepung Terigu 1kg,Sembako,pak,13500,0.0,13500,11000,4,0,54000,10000,60,0,56,0,0,2027-05-04,267,0,0
2026-08-11,Selasa,SKU008,Tepung Terigu 1kg,Sembako,pak,13500,0.0,13500,11000,8,0,108000,20000,56,0,48,0,0,2027-05-04,266,0,0
2026-08-12,Rabu,SKU008,Tepung Terigu 1kg,Sembako,pak,13500,17.04,11200,11000,12,0,134400,2400,48,0,36,0,0,2027-05-04,265,0,0
2026-08-13,Kamis,SKU008,Tepung Terigu 1kg,Sembako,pak,13500,8.0,12400,11000,5,0,62000,7000,36,0,31,0,0,2027-05-04,264,0,0
2026-08-14,Jumat,SKU008,Tepung Terigu 1kg,Sembako,pak,13500,0.0,13500,11000,16,0,216000,40000,31,0,15,65,0,2027-05-04,263,0,0
2026-08-15,Sabtu,SKU008,Tepung Terigu 1kg,Sembako,pak,13500,0.0,13500,11000,12,0,162000,30000,15,0,3,0,0,2027-05-04,262,0,0
2026-08-16,Minggu,SKU008,Tepung Terigu 1kg,Sembako,pak,13500,0.0,13500,11000,7,0,94500,17500,68,65,61,0,0,2027-05-13,270,0,0
2026-08-17,Senin,SKU008,Tepung Terigu 1kg,Sembako,pak,13500,0.0,13500,11000,3,0,40500,7500,61,0,58,0,0,2027-05-13,269,0,0
2025-08-18,Senin,SKU009,Kecap Manis 600ml,Bumbu,botol,26000,0.0,26000,21000,7,0,182000,35000,36,0,29,0,0,2026-05-26,281,0,0
2025-08-19,Selasa,SKU009,Kecap Manis 600ml,Bumbu,botol,26000,0.0,26000,21000,4,0,104000,20000,29,0,25,0,0,2026-05-26,280,0,0
2025-08-20,Rabu,SKU009,Kecap Manis 600ml,Bumbu,botol,26000,17.69,21400,21000,2,0,42800,800,25,0,23,0,0,2026-05-26,279,0,0
2025-08-21,Kamis,SKU009,Kecap Manis 600ml,Bumbu,botol,26000,0.0,26000,21000,5,0,130000,25000,23,0,18,52,0,2026-05-26,278,0,0
2025-08-22,Jumat,SKU009,Kecap Manis 600ml,Bumbu,botol,26000,0.0,26000,21000,7,0,182000,35000,18,0,11,0,0,2026-05-26,277,0,0
2025-08-23,Sabtu,SKU009,Kecap Manis 600ml,Bumbu,botol,26000,0.0,26000,21000,11,0,286000,55000,63,52,52,0,0,2026-11-16,450,0,0
2025-08-24,Minggu,SKU009,Kecap Manis 600ml,Bumbu,botol,26000,0.0,26000,21000,7,0,182000,35000,52,0,45,0,0,2026-11-16,449,0,0
2025-08-25,Senin,SKU009,Kecap Manis 600ml,Bumbu,botol,26000,0.0,26000,21000,9,0,234000,45000,45,0,36,0,0,2026-11-16,448,1,0
2025-08-26,Selasa,SKU009,Kecap Manis 600ml,Bumbu,botol,26000,0.0,26000,21000,7,0,182000,35000,36,0,29,0,0,2026-11-16,447,1,0
2025-08-27,Rabu,SKU009,Kecap Manis 600ml,Bumbu,botol,26000,0.0,26000,21000,7,0,182000,35000,29,0,22,0,0,2026-11-16,446,1,0
2025-08-28,Kamis,SKU009,Kecap Manis 600ml,Bumbu,botol,26000,0.0,26000,21000,14,0,364000,70000,22,0,8,52,0,2026-11-16,445,1,0
2025-08-29,Jumat,SKU009,Kecap Manis 600ml,Bumbu,botol,26000,0.0,26000,21000,8,1,208000,40000,8,0,0,0,0,2026-11-16,444,1,0
2025-08-30,Sabtu,SKU009,Kecap Manis 600ml,Bumbu,botol,26000,0.0,26000,21000,0,15,0,0,0,0,0,0,0,2026-11-16,443,1,0
2025-08-31,Minggu,SKU009,Kecap Manis 600ml,Bumbu,botol,26000,0.0,26000,21000,7,0,182000,35000,52,52,45,0,0,2026-11-24,450,1,0
2025-09-01,Senin,SKU009,Kecap Manis 600ml,Bumbu,botol,26000,10.0,23400,21000,6,0,140400,14400,45,0,39,0,0,2026-11-24,449,1,0
2025-09-02,Selasa,SKU009,Kecap Manis 600ml,Bumbu,botol,26000,17.69,21400,21000,10,0,214000,4000,39,0,29,0,0,2026-11-24,448,1,0
2025-09-03,Rabu,SKU009,Kecap Manis 600ml,Bumbu,botol,26000,0.0,26000,21000,8,0,208000,40000,29,0,21,0,0,2026-11-24,447,1,0
2025-09-04,Kamis,SKU009,Kecap Manis 600ml,Bumbu,botol,26000,0.0,26000,21000,8,0,208000,40000,21,0,13,114,0,2026-11-24,446,1,0
2025-09-05,Jumat,SKU009,Kecap Manis 600ml,Bumbu,botol,26000,0.0,26000,21000,8,0,208000,40000,127,114,119,0,0,2026-11-29,450,1,0
2025-09-06,Sabtu,SKU009,Kecap Manis 600ml,Bumbu,botol,26000,10.0,23400,21000,14,0,327600,33600,119,0,105,0,0,2026-11-29,449,0,0
2025-09-07,Minggu,SKU009,Kecap Manis 600ml,Bumbu,botol,26000,0.0,26000,21000,6,0,156000,30000,105,0,99,0,0,2026-11-29,448,0,0
2025-09-08,Senin,SKU009,Kecap Manis 600ml,Bumbu,botol,26000,0.0,26000,21000,4,0,104000,20000,99,0,95,0,0,2026-11-29,447,0,0
2025-09-09,Selasa,SKU009,Kecap Manis 600ml,Bumbu,botol,26000,5.0,24700,21000,7,0,172900,25900,95,0,88,0,0,2026-11-29,446,0,0
2025-09-10,Rabu,SKU009,Kecap Manis 600ml,Bumbu,botol,26000,17.69,21400,21000,8,0,171200,3200,88,0,80,0,0,2026-11-29,445,0,0
2025-09-11,Kamis,SKU009,Kecap Manis 600ml,Bumbu,botol,26000,0.0,26000,21000,2,0,52000,10000,80,0,78,0,0,2026-11-29,444,0,0
2025-09-12,Jumat,SKU009,Kecap Manis 600ml,Bumbu,botol,26000,0.0,26000,21000,3,0,78000,15000,78,0,75,0,0,2026-11-29,443,0,0
2025-09-13,Sabtu,SKU009,Kecap Manis 600ml,Bumbu,botol,26000,0.0,26000,21000,13,0,338000,65000,75,0,62,0,0,2026-11-29,442,0,0
2025-09-14,Minggu,SKU009,Kecap Manis 600ml,Bumbu,botol,26000,17.69,21400,21000,26,0,556400,10400,62,0,36,0,0,2026-11-29,441,0,0
2025-09-15,Senin,SKU009,Kecap Manis 600ml,Bumbu,botol,26000,12.0,22900,21000,4,0,91600,7600,36,0,32,0,0,2026-11-29,440,0,0
2025-09-16,Selasa,SKU009,Kecap Manis 600ml,Bumbu,botol,26000,0.0,26000,21000,6,0,156000,30000,32,0,26,0,0,2026-11-29,439,0,0
2025-09-17,Rabu,SKU009,Kecap Manis 600ml,Bumbu,botol,26000,0.0,26000,21000,2,0,52000,10000,26,0,24,0,0,2026-11-29,438,0,0
2025-09-18,Kamis,SKU009,Kecap Manis 600ml,Bumbu,botol,26000,8.0,23900,21000,1,0,23900,2900,24,0,23,0,0,2026-11-29,437,0,0
2025-09-19,Jumat,SKU009,Kecap Manis 600ml,Bumbu,botol,26000,17.69,21400,21000,10,0,214000,4000,23,0,13,52,0,2026-11-29,436,0,0
2025-09-20,Sabtu,SKU009,Kecap Manis 600ml,Bumbu,botol,26000,17.69,21400,21000,9,0,192600,3600,13,0,4,0,0,2026-11-29,435,0,0
2025-09-21,Minggu,SKU009,Kecap Manis 600ml,Bumbu,botol,26000,0.0,26000,21000,11,0,286000,55000,56,52,45,0,0,2026-12-15,450,0,0
2025-09-22,Senin,SKU009,Kecap Manis 600ml,Bumbu,botol,26000,8.0,23900,21000,5,0,119500,14500,45,0,40,0,0,2026-12-15,449,0,0
2025-09-23,Selasa,SKU009,Kecap Manis 600ml,Bumbu,botol,26000,0.0,26000,21000,0,0,0,0,40,0,40,0,0,2026-12-15,448,0,0
2025-09-24,Rabu,SKU009,Kecap Manis 600ml,Bumbu,botol,26000,0.0,26000,21000,4,0,104000,20000,40,0,36,0,0,2026-12-15,447,0,0
2025-09-25,Kamis,SKU009,Kecap Manis 600ml,Bumbu,botol,26000,17.69,21400,21000,7,0,149800,2800,36,0,29,0,0,2026-12-15,446,1,0
2025-09-26,Jumat,SKU009,Kecap Manis 600ml,Bumbu,botol,26000,0.0,26000,21000,7,0,182000,35000,29,0,22,0,0,2026-12-15,445,1,0
2025-09-27,Sabtu,SKU009,Kecap Manis 600ml,Bumbu,botol,26000,0.0,26000,21000,10,0,260000,50000,22,0,12,52,0,2026-12-15,444,1,0
2025-09-28,Minggu,SKU009,Kecap Manis 600ml,Bumbu,botol,26000,10.0,23400,21000,8,0,187200,19200,12,0,4,0,0,2026-12-15,443,1,0
2025-09-29,Senin,SKU009,Kecap Manis 600ml,Bumbu,botol,26000,17.69,21400,21000,4,0,85600,1600,4,0,0,0,0,2026-12-15,442,1,0
2025-09-30,Selasa,SKU009,Kecap Manis 600ml,Bumbu,botol,26000,0.0,26000,21000,7,0,182000,35000,52,52,45,0,0,2026-12-24,450,1,0
2025-10-01,Rabu,SKU009,Kecap Manis 600ml,Bumbu,botol,26000,0.0,26000,21000,7,0,182000,35000,45,0,38,0,0,2026-12-24,449,1,0
2025-10-02,Kamis,SKU009,Kecap Manis 600ml,Bumbu,botol,26000,0.0,26000,21000,7,0,182000,35000,38,0,31,0,0,2026-12-24,448,1,0
2025-10-03,Jumat,SKU009,Kecap Manis 600ml,Bumbu,botol,26000,0.0,26000,21000,11,0,286000,55000,31,0,20,0,0,2026-12-24,447,1,0
2025-10-04,Sabtu,SKU009,Kecap Manis 600ml,Bumbu,botol,26000,0.0,26000,21000,4,0,104000,20000,20,0,16,52,0,2026-12-24,446,1,0
2025-10-05,Minggu,SKU009,Kecap Manis 600ml,Bumbu,botol,26000,0.0,26000,21000,12,0,312000,60000,16,0,4,0,0,2026-12-24,445,1,0
2025-10-06,Senin,SKU009,Kecap Manis 600ml,Bumbu,botol,26000,17.69,21400,21000,4,3,85600,1600,4,0,0,0,0,2026-12-24,444,0,0
2025-10-07,Selasa,SKU009,Kecap Manis 600ml,Bumbu,botol,26000,0.0,26000,21000,5,0,130000,25000,52,52,47,0,0,2026-12-31,450,0,0
2025-10-08,Rabu,SKU009,Kecap Manis 600ml,Bumbu,botol,26000,0.0,26000,21000,10,0,260000,50000,47,0,37,0,0,2026-12-31,449,0,0
2025-10-09,Kamis,SKU009,Kecap Manis 600ml,Bumbu,botol,26000,0.0,26000,21000,4,0,104000,20000,37,0,33,0,0,2026-12-31,448,0,0
2025-10-10,Jumat,SKU009,Kecap Manis 600ml,Bumbu,botol,26000,0.0,26000,21000,6,0,156000,30000,33,0,27,0,0,2026-12-31,447,0,0
2025-10-11,Sabtu,SKU009,Kecap Manis 600ml,Bumbu,botol,26000,0.0,26000,21000,4,0,104000,20000,27,0,23,0,0,2026-12-31,446,0,0
2025-10-12,Minggu,SKU009,Kecap Manis 600ml,Bumbu,botol,26000,15.0,22100,21000,8,0,176800,8800,23,0,15,52,0,2026-12-31,445,0,0
2025-10-13,Senin,SKU009,Kecap Manis 600ml,Bumbu,botol,26000,0.0,26000,21000,8,0,208000,40000,15,0,7,0,0,2026-12-31,444,0,0
2025-10-14,Selasa,SKU009,Kecap Manis 600ml,Bumbu,botol,26000,0.0,26000,21000,4,0,104000,20000,7,0,3,0,0,2026-12-31,443,0,0
2025-10-15,Rabu,SKU009,Kecap Manis 600ml,Bumbu,botol,26000,0.0,26000,21000,4,0,104000,20000,55,52,51,0,0,2027-01-08,450,0,0
2025-10-16,Kamis,SKU009,Kecap Manis 600ml,Bumbu,botol,26000,10.0,23400,21000,6,0,140400,14400,51,0,45,0,0,2027-01-08,449,0,0
2025-10-17,Jumat,SKU009,Kecap Manis 600ml,Bumbu,botol,26000,10.0,23400,21000,5,0,117000,12000,45,0,40,0,0,2027-01-08,448,0,0
2025-10-18,Sabtu,SKU009,Kecap Manis 600ml,Bumbu,botol,26000,8.0,23900,21000,8,0,191200,23200,40,0,32,0,0,2027-01-08,447,0,0
2025-10-19,Minggu,SKU009,Kecap Manis 600ml,Bumbu,botol,26000,12.0,22900,21000,18,0,412200,34200,32,0,14,52,0,2027-01-08,446,0,0
2025-10-20,Senin,SKU009,Kecap Manis 600ml,Bumbu,botol,26000,17.69,21400,21000,5,0,107000,2000,14,0,9,0,0,2027-01-08,445,0,0
2025-10-21,Selasa,SKU009,Kecap Manis 600ml,Bumbu,botol,26000,0.0,26000,21000,4,0,104000,20000,9,0,5,0,0,2027-01-08,444,0,0
2025-10-22,Rabu,SKU009,Kecap Manis 600ml,Bumbu,botol,26000,0.0,26000,21000,4,0,104000,20000,57,52,53,0,0,2027-01-15,450,0,0
2025-10-23,Kamis,SKU009,Kecap Manis 600ml,Bumbu,botol,26000,0.0,26000,21000,6,0,156000,30000,53,0,47,0,0,2027-01-15,449,0,0
2025-10-24,Jumat,SKU009,Kecap Manis 600ml,Bumbu,botol,26000,0.0,26000,21000,8,0,208000,40000,47,0,39,0,0,2027-01-15,448,0,0
2025-10-25,Sabtu,SKU009,Kecap Manis 600ml,Bumbu,botol,26000,8.0,23900,21000,8,0,191200,23200,39,0,31,0,0,2027-01-15,447,1,0
2025-10-26,Minggu,SKU009,Kecap Manis 600ml,Bumbu,botol,26000,8.0,23900,21000,12,0,286800,34800,31,0,19,52,0,2027-01-15,446,1,0
2025-10-27,Senin,SKU009,Kecap Manis 600ml,Bumbu,botol,26000,0.0,26000,21000,7,0,182000,35000,19,0,12,0,0,2027-01-15,445,1,0
2025-10-28,Selasa,SKU009,Kecap Manis 600ml,Bumbu,botol,26000,10.0,23400,21000,11,0,257400,26400,12,0,1,0,0,2027-01-15,444,1,0
2025-10-29,Rabu,SKU009,Kecap Manis 600ml,Bumbu,botol,26000,0.0,26000,21000,9,0,234000,45000,53,52,44,0,0,2027-01-22,450,1,0
2025-10-30,Kamis,SKU009,Kecap Manis 600ml,Bumbu,botol,26000,0.0,26000,21000,4,0,104000,20000,44,0,40,0,0,2027-01-22,449,1,0
2025-10-31,Jumat,SKU009,Kecap Manis 600ml,Bumbu,botol,26000,0.0,26000,21000,15,0,390000,75000,40,0,25,0,0,2027-01-22,448,1,0
2025-11-01,Sabtu,SKU009,Kecap Manis 600ml,Bumbu,botol,26000,17.69,21400,21000,13,0,278200,5200,25,0,12,52,0,2027-01-22,447,1,0
2025-11-02,Minggu,SKU009,Kecap Manis 600ml,Bumbu,botol,26000,0.0,26000,21000,9,0,234000,45000,64,52,55,0,0,2027-01-26,450,1,0
2025-11-03,Senin,SKU009,Kecap Manis 600ml,Bumbu,botol,26000,12.0,22900,21000,10,0,229000,19000,55,0,45,0,0,2027-01-26,449,1,0
2025-11-04,Selasa,SKU009,Kecap Manis 600ml,Bumbu,botol,26000,17.69,21400,21000,9,0,192600,3600,45,0,36,0,0,2027-01-26,448,1,0
2025-11-05,Rabu,SKU009,Kecap Manis 600ml,Bumbu,botol,26000,0.0,26000,21000,10,0,260000,50000,36,0,26,0,0,2027-01-26,447,1,0
2025-11-06,Kamis,SKU009,Kecap Manis 600ml,Bumbu,botol,26000,0.0,26000,21000,6,0,156000,30000,26,0,20,0,0,2027-01-26,446,0,0
2025-11-07,Jumat,SKU009,Kecap Manis 600ml,Bumbu,botol,26000,0.0,26000,21000,7,0,182000,35000,20,0,13,52,0,2027-01-26,445,0,0
2025-11-08,Sabtu,SKU009,Kecap Manis 600ml,Bumbu,botol,26000,0.0,26000,21000,5,0,130000,25000,65,52,60,0,0,2027-02-01,450,0,0
2025-11-09,Minggu,SKU009,Kecap Manis 600ml,Bumbu,botol,26000,0.0,26000,21000,6,0,156000,30000,60,0,54,0,0,2027-02-01,449,0,0
2025-11-10,Senin,SKU009,Kecap Manis 600ml,Bumbu,botol,26000,0.0,26000,21000,7,0,182000,35000,54,0,47,0,0,2027-02-01,448,0,0
2025-11-11,Selasa,SKU009,Kecap Manis 600ml,Bumbu,botol,26000,0.0,26000,21000,9,0,234000,45000,47,0,38,0,0,2027-02-01,447,0,0
2025-11-12,Rabu,SKU009,Kecap Manis 600ml,Bumbu,botol,26000,0.0,26000,21000,3,0,78000,15000,38,0,35,0,0,2027-02-01,446,0,0
2025-11-13,Kamis,SKU009,Kecap Manis 600ml,Bumbu,botol,26000,0.0,26000,21000,2,0,52000,10000,35,0,33,0,0,2027-02-01,445,0,0
2025-11-14,Jumat,SKU009,Kecap Manis 600ml,Bumbu,botol,26000,0.0,26000,21000,7,0,182000,35000,33,0,26,0,0,2027-02-01,444,0,0
2025-11-15,Sabtu,SKU009,Kecap Manis 600ml,Bumbu,botol,26000,15.0,22100,21000,7,0,154700,7700,26,0,19,52,0,2027-02-01,443,0,0
2025-11-16,Minggu,SKU009,Kecap Manis 600ml,Bumbu,botol,26000,0.0,26000,21000,2,0,52000,10000,19,0,17,0,0,2027-02-01,442,0,0
2025-11-17,Senin,SKU009,Kecap Manis 600ml,Bumbu,botol,26000,0.0,26000,21000,8,0,208000,40000,17,0,9,0,0,2027-02-01,441,0,0
2025-11-18,Selasa,SKU009,Kecap Manis 600ml,Bumbu,botol,26000,0.0,26000,21000,6,0,156000,30000,61,52,55,0,0,2027-02-11,450,0,0
2025-11-19,Rabu,SKU009,Kecap Manis 600ml,Bumbu,botol,26000,0.0,26000,21000,4,0,104000,20000,55,0,51,0,0,2027-02-11,449,0,0
2025-11-20,Kamis,SKU009,Kecap Manis 600ml,Bumbu,botol,26000,0.0,26000,21000,5,0,130000,25000,51,0,46,0,0,2027-02-11,448,0,0
2025-11-21,Jumat,SKU009,Kecap Manis 600ml,Bumbu,botol,26000,10.0,23400,21000,14,0,327600,33600,46,0,32,0,0,2027-02-11,447,0,0
2025-11-22,Sabtu,SKU009,Kecap Manis 600ml,Bumbu,botol,26000,0.0,26000,21000,9,0,234000,45000,32,0,23,0,0,2027-02-11,446,0,0
2025-11-23,Minggu,SKU009,Kecap Manis 600ml,Bumbu,botol,26000,0.0,26000,21000,11,0,286000,55000,23,0,12,52,0,2027-02-11,445,0,0
2025-11-24,Senin,SKU009,Kecap Manis 600ml,Bumbu,botol,26000,0.0,26000,21000,1,0,26000,5000,12,0,11,0,0,2027-02-11,444,0,0
2025-11-25,Selasa,SKU009,Kecap Manis 600ml,Bumbu,botol,26000,0.0,26000,21000,6,0,156000,30000,11,0,5,0,0,2027-02-11,443,1,0
2025-11-26,Rabu,SKU009,Kecap Manis 600ml,Bumbu,botol,26000,0.0,26000,21000,10,0,260000,50000,57,52,47,0,0,2027-02-19,450,1,0
2025-11-27,Kamis,SKU009,Kecap Manis 600ml,Bumbu,botol,26000,17.69,21400,21000,15,0,321000,6000,47,0,32,0,0,2027-02-19,449,1,0
2025-11-28,Jumat,SKU009,Kecap Manis 600ml,Bumbu,botol,26000,0.0,26000,21000,5,0,130000,25000,32,0,27,0,0,2027-02-19,448,1,0
2025-11-29,Sabtu,SKU009,Kecap Manis 600ml,Bumbu,botol,26000,0.0,26000,21000,7,0,182000,35000,27,0,20,0,0,2027-02-19,447,1,0
2025-11-30,Minggu,SKU009,Kecap Manis 600ml,Bumbu,botol,26000,0.0,26000,21000,7,0,182000,35000,20,0,13,52,0,2027-02-19,446,1,0
2025-12-01,Senin,SKU009,Kecap Manis 600ml,Bumbu,botol,26000,0.0,26000,21000,6,0,156000,30000,13,0,7,0,0,2027-02-19,445,1,0
2025-12-02,Selasa,SKU009,Kecap Manis 600ml,Bumbu,botol,26000,0.0,26000,21000,8,0,208000,40000,59,52,51,0,0,2027-02-25,450,1,0
2025-12-03,Rabu,SKU009,Kecap Manis 600ml,Bumbu,botol,26000,17.69,21400,21000,14,0,299600,5600,51,0,37,0,0,2027-02-25,449,1,0
2025-12-04,Kamis,SKU009,Kecap Manis 600ml,Bumbu,botol,26000,17.69,21400,21000,9,0,192600,3600,37,0,28,0,0,2027-02-25,448,1,0
2025-12-05,Jumat,SKU009,Kecap Manis 600ml,Bumbu,botol,26000,0.0,26000,21000,8,0,208000,40000,28,0,20,0,0,2027-02-25,447,1,0
2025-12-06,Sabtu,SKU009,Kecap Manis 600ml,Bumbu,botol,26000,0.0,26000,21000,8,0,208000,40000,20,0,12,52,0,2027-02-25,446,0,0
2025-12-07,Minggu,SKU009,Kecap Manis 600ml,Bumbu,botol,26000,5.0,24700,21000,11,0,271700,40700,64,52,53,0,0,2027-03-02,450,0,0
2025-12-08,Senin,SKU009,Kecap Manis 600ml,Bumbu,botol,26000,0.0,26000,21000,4,0,104000,20000,53,0,49,0,0,2027-03-02,449,0,0
2025-12-09,Selasa,SKU009,Kecap Manis 600ml,Bumbu,botol,26000,0.0,26000,21000,10,0,260000,50000,49,0,39,0,0,2027-03-02,448,0,0
2025-12-10,Rabu,SKU009,Kecap Manis 600ml,Bumbu,botol,26000,0.0,26000,21000,7,0,182000,35000,39,0,32,0,0,2027-03-02,447,0,0
2025-12-11,Kamis,SKU009,Kecap Manis 600ml,Bumbu,botol,26000,17.69,21400,21000,12,0,256800,4800,32,0,20,0,0,2027-03-02,446,0,0
2025-12-12,Jumat,SKU009,Kecap Manis 600ml,Bumbu,botol,26000,15.0,22100,21000,5,0,110500,5500,20,0,15,52,0,2027-03-02,445,0,0
2025-12-13,Sabtu,SKU009,Kecap Manis 600ml,Bumbu,botol,26000,10.0,23400,21000,5,0,117000,12000,15,0,10,0,0,2027-03-02,444,0,0
2025-12-14,Minggu,SKU009,Kecap Manis 600ml,Bumbu,botol,26000,17.69,21400,21000,11,0,235400,4400,62,52,51,0,0,2027-03-09,450,0,0
2025-12-15,Senin,SKU009,Kecap Manis 600ml,Bumbu,botol,26000,0.0,26000,21000,1,0,26000,5000,51,0,50,0,0,2027-03-09,449,0,0
2025-12-16,Selasa,SKU009,Kecap Manis 600ml,Bumbu,botol,26000,0.0,26000,21000,8,0,208000,40000,50,0,42,0,0,2027-03-09,448,0,0
2025-12-17,Rabu,SKU009,Kecap Manis 600ml,Bumbu,botol,26000,0.0,26000,21000,7,0,182000,35000,42,0,35,0,0,2027-03-09,447,0,0
2025-12-18,Kamis,SKU009,Kecap Manis 600ml,Bumbu,botol,26000,17.69,21400,21000,12,0,256800,4800,35,0,23,0,0,2027-03-09,446,0,0
2025-12-19,Jumat,SKU009,Kecap Manis 600ml,Bumbu,botol,26000,0.0,26000,21000,5,0,130000,25000,23,0,18,52,0,2027-03-09,445,0,0
2025-12-20,Sabtu,SKU009,Kecap Manis 600ml,Bumbu,botol,26000,10.0,23400,21000,8,0,187200,19200,18,0,10,0,0,2027-03-09,444,0,0
2025-12-21,Minggu,SKU009,Kecap Manis 600ml,Bumbu,botol,26000,0.0,26000,21000,5,0,130000,25000,10,0,5,0,0,2027-03-09,443,0,0
2025-12-22,Senin,SKU009,Kecap Manis 600ml,Bumbu,botol,26000,0.0,26000,21000,5,0,130000,25000,57,52,52,0,0,2027-03-17,450,0,0
2025-12-23,Selasa,SKU009,Kecap Manis 600ml,Bumbu,botol,26000,17.69,21400,21000,8,0,171200,3200,52,0,44,0,0,2027-03-17,449,0,0
2025-12-24,Rabu,SKU009,Kecap Manis 600ml,Bumbu,botol,26000,15.0,22100,21000,3,0,66300,3300,44,0,41,0,0,2027-03-17,448,0,0
2025-12-25,Kamis,SKU009,Kecap Manis 600ml,Bumbu,botol,26000,0.0,26000,21000,8,0,208000,40000,41,0,33,0,0,2027-03-17,447,1,0
2025-12-26,Jumat,SKU009,Kecap Manis 600ml,Bumbu,botol,26000,0.0,26000,21000,22,0,572000,110000,33,0,11,52,0,2027-03-17,446,1,0
2025-12-27,Sabtu,SKU009,Kecap Manis 600ml,Bumbu,botol,26000,0.0,26000,21000,11,0,286000,55000,63,52,52,0,0,2027-03-22,450,1,0
2025-12-28,Minggu,SKU009,Kecap Manis 600ml,Bumbu,botol,26000,0.0,26000,21000,10,0,260000,50000,52,0,42,0,0,2027-03-22,449,1,0
2025-12-29,Senin,SKU009,Kecap Manis 600ml,Bumbu,botol,26000,10.0,23400,21000,3,0,70200,7200,42,0,39,0,0,2027-03-22,448,1,0
2025-12-30,Selasa,SKU009,Kecap Manis 600ml,Bumbu,botol,26000,0.0,26000,21000,3,0,78000,15000,39,0,36,0,0,2027-03-22,447,1,0
2025-12-31,Rabu,SKU009,Kecap Manis 600ml,Bumbu,botol,26000,0.0,26000,21000,6,0,156000,30000,36,0,30,0,0,2027-03-22,446,1,0
2026-01-01,Kamis,SKU009,Kecap Manis 600ml,Bumbu,botol,26000,0.0,26000,21000,5,0,130000,25000,30,0,25,0,0,2027-03-22,445,1,0
2026-01-02,Jumat,SKU009,Kecap Manis 600ml,Bumbu,botol,26000,0.0,26000,21000,7,0,182000,35000,25,0,18,52,0,2027-03-22,444,1,0
2026-01-03,Sabtu,SKU009,Kecap Manis 600ml,Bumbu,botol,26000,0.0,26000,21000,11,0,286000,55000,18,0,7,0,0,2027-03-22,443,1,0
2026-01-04,Minggu,SKU009,Kecap Manis 600ml,Bumbu,botol,26000,0.0,26000,21000,3,0,78000,15000,7,0,4,0,0,2027-03-22,442,1,0
2026-01-05,Senin,SKU009,Kecap Manis 600ml,Bumbu,botol,26000,0.0,26000,21000,6,0,156000,30000,56,52,50,0,0,2027-03-31,450,1,0
2026-01-06,Selasa,SKU009,Kecap Manis 600ml,Bumbu,botol,26000,0.0,26000,21000,4,0,104000,20000,50,0,46,0,0,2027-03-31,449,0,0
2026-01-07,Rabu,SKU009,Kecap Manis 600ml,Bumbu,botol,26000,0.0,26000,21000,8,0,208000,40000,46,0,38,0,0,2027-03-31,448,0,0
2026-01-08,Kamis,SKU009,Kecap Manis 600ml,Bumbu,botol,26000,0.0,26000,21000,7,0,182000,35000,38,0,31,0,0,2027-03-31,447,0,0
2026-01-09,Jumat,SKU009,Kecap Manis 600ml,Bumbu,botol,26000,0.0,26000,21000,5,0,130000,25000,31,0,26,0,0,2027-03-31,446,0,0
2026-01-10,Sabtu,SKU009,Kecap Manis 600ml,Bumbu,botol,26000,0.0,26000,21000,13,0,338000,65000,26,0,13,52,0,2027-03-31,445,0,0
2026-01-11,Minggu,SKU009,Kecap Manis 600ml,Bumbu,botol,26000,0.0,26000,21000,9,0,234000,45000,13,0,4,0,0,2027-03-31,444,0,0
2026-01-12,Senin,SKU009,Kecap Manis 600ml,Bumbu,botol,26000,0.0,26000,21000,6,0,156000,30000,56,52,50,0,0,2027-04-07,450,0,0
2026-01-13,Selasa,SKU009,Kecap Manis 600ml,Bumbu,botol,26000,17.69,21400,21000,4,0,85600,1600,50,0,46,0,0,2027-04-07,449,0,0
2026-01-14,Rabu,SKU009,Kecap Manis 600ml,Bumbu,botol,26000,0.0,26000,21000,6,0,156000,30000,46,0,40,0,0,2027-04-07,448,0,0
2026-01-15,Kamis,SKU009,Kecap Manis 600ml,Bumbu,botol,26000,0.0,26000,21000,11,0,286000,55000,40,0,29,0,0,2027-04-07,447,0,0
2026-01-16,Jumat,SKU009,Kecap Manis 600ml,Bumbu,botol,26000,0.0,26000,21000,7,0,182000,35000,29,0,22,0,0,2027-04-07,446,0,0
2026-01-17,Sabtu,SKU009,Kecap Manis 600ml,Bumbu,botol,26000,0.0,26000,21000,6,0,156000,30000,22,0,16,52,0,2027-04-07,445,0,0
